item,itemLabel,point_of_time
http://www.wikidata.org/entity/Q43394828,Jonet Meason,1658-08-01T00:00:00Z
http://www.wikidata.org/entity/Q43394790,Agnes Wasoune,1658-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43394716,Marion Symsone,1658-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43394821,Marioun Millikene,1658-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43394674,Elspeth Austein,1650-07-06T00:00:00Z
http://www.wikidata.org/entity/Q43394399,Jonet Loudoun,1649-10-07T00:00:00Z
http://www.wikidata.org/entity/Q43394406,Isoble Kelman,1649-09-29T00:00:00Z
http://www.wikidata.org/entity/Q43394402,Jonet Nicolsone,1649-09-17T00:00:00Z
http://www.wikidata.org/entity/Q43394797,Issobell Scogian,1649-06-13T00:00:00Z
http://www.wikidata.org/entity/Q43394659,Androw Carmichael,1645-11-18T00:00:00Z
http://www.wikidata.org/entity/Q43394585,Margaret Myrton,1644-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394868,Marion Angus,1658-02-18T00:00:00Z
http://www.wikidata.org/entity/Q43394875,Janet Wood,1659-02-18T00:00:00Z
http://www.wikidata.org/entity/Q43394857,Margaret Gourlay,1659-03-07T00:00:00Z
http://www.wikidata.org/entity/Q43394650,Christen Traills,1603-12-25T00:00:00Z
http://www.wikidata.org/entity/Q43394640,Helen Tam,1658-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43396139,Marioun Simsoune,1631-02-18T00:00:00Z
http://www.wikidata.org/entity/Q43396137,Gawin Forsyth,1630-12-26T00:00:00Z
http://www.wikidata.org/entity/Q43395887,Malie Scot,1630-06-27T00:00:00Z
http://www.wikidata.org/entity/Q43395982,Aleson Sinclair,1629-08-06T00:00:00Z
http://www.wikidata.org/entity/Q43395980,Katharine Cristie,1629-08-06T00:00:00Z
http://www.wikidata.org/entity/Q43396136,Jean Martin,1662-04-23T00:00:00Z
http://www.wikidata.org/entity/Q43395907,Margaret Dune,1608-06-06T00:00:00Z
http://www.wikidata.org/entity/Q43395904,Jonet Stratoun,1596-11-09T00:00:00Z
http://www.wikidata.org/entity/Q43396063,John Mylne,1658-09-16T00:00:00Z
http://www.wikidata.org/entity/Q43395931,Margaret Watson,1645-01-10T00:00:00Z
http://www.wikidata.org/entity/Q43395925,Rychard Grahame,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395922,Witch of Carbarrie,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43396082,John Richart,1583-03-14T00:00:00Z
http://www.wikidata.org/entity/Q43395884,Alexander Baillie,1630-06-27T00:00:00Z
http://www.wikidata.org/entity/Q43396029,Anna Grey,1679-09-26T00:00:00Z
http://www.wikidata.org/entity/Q43396127,Isobell Cochrane,1699-12-13T00:00:00Z
http://www.wikidata.org/entity/Q43395968,Elspeth Wilson,1699-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43396098,Jean Hamilton,1650-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43396024,Margaret Law,1679-12-07T00:00:00Z
http://www.wikidata.org/entity/Q43396025,Eupham Wright,1679-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395903,Jannet Henryson,1678-11-14T00:00:00Z
http://www.wikidata.org/entity/Q43396084,Michael Wilson,1583-03-14T00:00:00Z
http://www.wikidata.org/entity/Q43395874,Katherine Watson,1661-08-06T00:00:00Z
http://www.wikidata.org/entity/Q43395875,Agnes Lawson,1661-07-26T00:00:00Z
http://www.wikidata.org/entity/Q43396076,Jonet Bresone,1659-05-07T00:00:00Z
http://www.wikidata.org/entity/Q43395937,Magdalin Blair,1658-03-26T00:00:00Z
http://www.wikidata.org/entity/Q43396163,John McWilliam,1656-02-15T00:00:00Z
http://www.wikidata.org/entity/Q43396121,Jean Swan,1650-06-26T00:00:00Z
http://www.wikidata.org/entity/Q43396113,Isobel Allan,1650-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43396110,Margaret Isset,1650-05-10T00:00:00Z
http://www.wikidata.org/entity/Q43396103,Agnes Glen,1650-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43395943,James Lindsay,1697-05-29T00:00:00Z
http://www.wikidata.org/entity/Q43395806,Jonet Lyndsay,1629-02-14T00:00:00Z
http://www.wikidata.org/entity/Q43395816,Margaret Thompsoun,1626-05-08T00:00:00Z
http://www.wikidata.org/entity/Q43395815,Margaret Donaldsone,1621-02-09T00:00:00Z
http://www.wikidata.org/entity/Q43395811,Patrik Hering,1597-10-29T00:00:00Z
http://www.wikidata.org/entity/Q43395723,Agnes Imelie,1597-05-08T00:00:00Z
http://www.wikidata.org/entity/Q43395724,Katherine Elshenour,1597-05-08T00:00:00Z
http://www.wikidata.org/entity/Q43395702,Elspet Findley,1597-05-05T00:00:00Z
http://www.wikidata.org/entity/Q43395644,Christane Hendersoune,1597-05-01T00:00:00Z
http://www.wikidata.org/entity/Q43395781,Christian Millar,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43395790,Christian Neyn Andoy McGevin,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43395791,Christian Chactach,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43395792,Moira Neyne Yrascht,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43395632,Kathren Ratter,1708-06-20T00:00:00Z
http://www.wikidata.org/entity/Q43395643,Janet Kennedy,1699-03-05T00:00:00Z
http://www.wikidata.org/entity/Q43395798,Isabell,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43395670,Helen Mitchell,1650-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43395592,Elspeth Fleck,1662-09-26T00:00:00Z
http://www.wikidata.org/entity/Q43395765,Margrat NcNeill,1662-02-24T00:00:00Z
http://www.wikidata.org/entity/Q43395759,McKeraish,1662-02-07T00:00:00Z
http://www.wikidata.org/entity/Q43395867,Jenet Umpherstoun,1661-08-17T00:00:00Z
http://www.wikidata.org/entity/Q43395850,Agnes Andersoun,1661-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43395833,Jonet Thomson,1661-07-09T00:00:00Z
http://www.wikidata.org/entity/Q43395739,Geills Chartes,1661-07-03T00:00:00Z
http://www.wikidata.org/entity/Q43395738,Helen Conker,1661-06-14T00:00:00Z
http://www.wikidata.org/entity/Q43395748,Heleen Gibesone,1661-05-13T00:00:00Z
http://www.wikidata.org/entity/Q43395747,Margery Winster,1649-05-16T00:00:00Z
http://www.wikidata.org/entity/Q43395666,Katharin Lunay,1645-08-12T00:00:00Z
http://www.wikidata.org/entity/Q43395567,Bessie Walker,1644-04-20T00:00:00Z
http://www.wikidata.org/entity/Q43395649,Jonat Sinclair,1643-04-15T00:00:00Z
http://www.wikidata.org/entity/Q43395658,Marjorie Paplay,1642-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43395190,Marion McRae,1683-05-11T00:00:00Z
http://www.wikidata.org/entity/Q43395254,Bessie Ramsay,1679-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43395192,John Hislop,1679-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43395176,Elizabeth Wood,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43395239,Jean Rosse,1671-04-09T00:00:00Z
http://www.wikidata.org/entity/Q43395195,John Black,1683-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395105,Janet McNicol,1662-02-01T00:00:00Z
http://www.wikidata.org/entity/Q43395222,Henrie Lyell,1655-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395214,Marione Kenock,1655-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395107,Margareat McMurich,1650-12-12T00:00:00Z
http://www.wikidata.org/entity/Q43395186,Margareat McInlay,1650-12-12T00:00:00Z
http://www.wikidata.org/entity/Q43395172,Issobell Cunninghame,1629-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43395168,Margaret Spreuill,1629-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43395158,Donald Thomassone,1629-07-12T00:00:00Z
http://www.wikidata.org/entity/Q43395155,Agnes Chalmers,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395134,Helen Beatie,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395128,Margaret Johnestoun,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395147,Katherine Broun,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395369,Jonnet Budge,1626-04-07T00:00:00Z
http://www.wikidata.org/entity/Q43395361,Christiane Hay,1624-03-28T00:00:00Z
http://www.wikidata.org/entity/Q43395351,Marioun Stirk,1624-02-29T00:00:00Z
http://www.wikidata.org/entity/Q43395343,Christian Harlaw,1623-03-09T00:00:00Z
http://www.wikidata.org/entity/Q43395341,Marioun Hendersone,1623-03-09T00:00:00Z
http://www.wikidata.org/entity/Q43395324,Helene Mwere,1622-06-16T00:00:00Z
http://www.wikidata.org/entity/Q43395316,Bessie Harlaw,1621-02-23T00:00:00Z
http://www.wikidata.org/entity/Q43395281,Robertson,1613-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43395305,Malie Wilson,1618-07-26T00:00:00Z
http://www.wikidata.org/entity/Q43395284,Marjorie Lyell,1613-04-18T00:00:00Z
http://www.wikidata.org/entity/Q43395332,Catherine McGillis,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43392436,Janet McGown,1658-05-14T00:00:00Z
http://www.wikidata.org/entity/Q43392630,Agnes Wallace,1629-01-30T00:00:00Z
http://www.wikidata.org/entity/Q43392267,Margaret Hamilton,1679-11-21T00:00:00Z
http://www.wikidata.org/entity/Q43392233,Agnes Clarkson,1649-06-17T00:00:00Z
http://www.wikidata.org/entity/Q43392474,Elizabeth Moody,1677-05-12T00:00:00Z
http://www.wikidata.org/entity/Q43392487,Margaret Shearer,1697-05-29T00:00:00Z
http://www.wikidata.org/entity/Q43392198,Jean Thomesone,1629-11-22T00:00:00Z
http://www.wikidata.org/entity/Q43392636,Bessie Meyne,1629-03-06T00:00:00Z
http://www.wikidata.org/entity/Q43392628,Bessie Make,1629-01-30T00:00:00Z
http://www.wikidata.org/entity/Q43392622,Katherine Memphersoun,1629-01-30T00:00:00Z
http://www.wikidata.org/entity/Q43392618,Bessie Carrilie,1629-01-02T00:00:00Z
http://www.wikidata.org/entity/Q43392598,Bessie Littil,1628-12-14T00:00:00Z
http://www.wikidata.org/entity/Q43392584,Malie Turnour,1628-11-21T00:00:00Z
http://www.wikidata.org/entity/Q43392526,Margaret Ridpeth,1628-07-13T00:00:00Z
http://www.wikidata.org/entity/Q43392576,Steven Malcome,1628-03-30T00:00:00Z
http://www.wikidata.org/entity/Q43392318,Geillis Hoggone,1597-08-27T00:00:00Z
http://www.wikidata.org/entity/Q43392281,Marion Watsone,1649-11-16T00:00:00Z
http://www.wikidata.org/entity/Q43392410,Elizabeth Scotland,1679-12-04T00:00:00Z
http://www.wikidata.org/entity/Q43392265,Bessie Vikker,1679-11-21T00:00:00Z
http://www.wikidata.org/entity/Q43392441,Jannet Hill,1679-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43392393,Jonet Hendrie,1675-05-14T00:00:00Z
http://www.wikidata.org/entity/Q43392244,Issobell Spens,1669-07-25T00:00:00Z
http://www.wikidata.org/entity/Q43392416,Helen Wilson,1683-05-11T00:00:00Z
http://www.wikidata.org/entity/Q43392378,Jeane Gaylor,1661-10-13T00:00:00Z
http://www.wikidata.org/entity/Q43392373,Jonet Ker,1661-08-30T00:00:00Z
http://www.wikidata.org/entity/Q43392371,Issobell Robiesone,1661-07-23T00:00:00Z
http://www.wikidata.org/entity/Q43394158,Agnes Chrystie,1634-08-01T00:00:00Z
http://www.wikidata.org/entity/Q43394144,Jonet Rendall,1629-11-21T00:00:00Z
http://www.wikidata.org/entity/Q43394140,Marioun McLintock,1628-11-30T00:00:00Z
http://www.wikidata.org/entity/Q43394115,Jonet Irving,1616-03-15T00:00:00Z
http://www.wikidata.org/entity/Q43394126,Helen Wallas,1616-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394101,John Faw,1612-08-31T00:00:00Z
http://www.wikidata.org/entity/Q43394099,Malcome Toir,1610-12-01T00:00:00Z
http://www.wikidata.org/entity/Q43394096,Isabell Smith,1607-08-02T00:00:00Z
http://www.wikidata.org/entity/Q43394090,Gelis Gray,1604-06-01T00:00:00Z
http://www.wikidata.org/entity/Q43394005,Janet Diksone,1650-01-31T00:00:00Z
http://www.wikidata.org/entity/Q43394013,Christian Rennick,1649-12-14T00:00:00Z
http://www.wikidata.org/entity/Q43393978,Elspet Skougall,1649-11-19T00:00:00Z
http://www.wikidata.org/entity/Q43393981,Euphane Drysdaill,1649-11-19T00:00:00Z
http://www.wikidata.org/entity/Q43393967,Margaret Whyte,1649-11-16T00:00:00Z
http://www.wikidata.org/entity/Q43394061,Malye Fynnie,1597-05-01T00:00:00Z
http://www.wikidata.org/entity/Q43394052,Katherine Fergus,1597-03-01T00:00:00Z
http://www.wikidata.org/entity/Q43394039,Elspot Gilchrist,1595-09-20T00:00:00Z
http://www.wikidata.org/entity/Q43396216,John ?Rinh,1643-12-16T00:00:00Z
http://www.wikidata.org/entity/Q43394037,Patrick Macgueire,1592-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43396208,Margaret Dow,1636-09-20T00:00:00Z
http://www.wikidata.org/entity/Q43396197,Agnes Nein Donnald Kir,1636-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43396191,Angus McGillipatrick,1634-03-01T00:00:00Z
http://www.wikidata.org/entity/Q43394062,William Gilmour,1582-06-24T00:00:00Z
http://www.wikidata.org/entity/Q43402739,Dod nine siacke Moir,1630-08-19T00:00:00Z
http://www.wikidata.org/entity/Q43394235,Jonet Tulloch,1657-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394105,Issobell Johnestowne,1614-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394102,Elspet Cuming,1613-12-29T00:00:00Z
http://www.wikidata.org/entity/Q43394248,Marioun Gibson,1644-11-29T00:00:00Z
http://www.wikidata.org/entity/Q43394268,Margaret Clerk,1644-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394264,Rosina McCoskrie,1644-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394197,Jonnet Smythe,1643-11-10T00:00:00Z
http://www.wikidata.org/entity/Q43394184,Thomas Cors,1643-04-15T00:00:00Z
http://www.wikidata.org/entity/Q43394182,Catherine Rowane,1643-03-15T00:00:00Z
http://www.wikidata.org/entity/Q43394205,Grissel Morris,1643-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394097,Agnes Chapman,1608-11-21T00:00:00Z
http://www.wikidata.org/entity/Q43394162,Margaret Nicol,1636-09-06T00:00:00Z
http://www.wikidata.org/entity/Q43394092,Helen Gib,1600-08-09T00:00:00Z
http://www.wikidata.org/entity/Q43394072,Maige Saythe,1597-10-31T00:00:00Z
http://www.wikidata.org/entity/Q43394057,Hellie Pennie,1597-04-25T00:00:00Z
http://www.wikidata.org/entity/Q43394043,Violat Leyis,1597-02-12T00:00:00Z
http://www.wikidata.org/entity/Q43394145,Jonet Forsyth,1629-11-21T00:00:00Z
http://www.wikidata.org/entity/Q43394124,Geordie Archobald,1616-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394021,Helen Andrew,1718-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394036,Elizabeth Maxwell,1650-01-31T00:00:00Z
http://www.wikidata.org/entity/Q43396225,Dame Logye,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396243,Cristeane Johnnestoun,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396235,Fischearis Docter,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396233,Issobell Sutye,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396245,James Chalmer,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396231,Betie Wobster,1568-04-01T00:00:00Z
http://www.wikidata.org/entity/Q43394019,Agnes Fergusson,1568-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394017,Jonet Lindsay,1562-09-11T00:00:00Z
http://www.wikidata.org/entity/Q43394012,Agnes Fleck,1649-12-14T00:00:00Z
http://www.wikidata.org/entity/Q43394006,Jonet Baird,1649-12-08T00:00:00Z
http://www.wikidata.org/entity/Q43394160,Tibbie Smart,1586-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43394033,William Stewart,1569-08-01T00:00:00Z
http://www.wikidata.org/entity/Q43395157,Janet Baxter,1629-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43395027,William Martin,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43395116,Agnes Thomson,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43395165,Margaret Wallace,1629-08-09T00:00:00Z
http://www.wikidata.org/entity/Q43395112,Janet Burton,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43395180,Margaret Sonnes,1678-08-03T00:00:00Z
http://www.wikidata.org/entity/Q43395161,George Sinclair,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395025,Bessie Thomason,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43395022,Jonet Todry,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43395059,Jeane Foster,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43395057,Margaret Tailyeor,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43394995,Bessie Hay,1662-04-24T00:00:00Z
http://www.wikidata.org/entity/Q43394994,Mariorie Man,1662-04-24T00:00:00Z
http://www.wikidata.org/entity/Q43394975,Helen Mathie,1661-08-17T00:00:00Z
http://www.wikidata.org/entity/Q43394932,Marion Greinlaw,1661-08-04T00:00:00Z
http://www.wikidata.org/entity/Q43394953,Jonnet Gibesone,1661-06-23T00:00:00Z
http://www.wikidata.org/entity/Q43394938,Christiane Wilsone,1661-06-20T00:00:00Z
http://www.wikidata.org/entity/Q43394919,Jean Brown,1661-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43394936,Marjory Wilson,1661-07-28T00:00:00Z
http://www.wikidata.org/entity/Q43395175,Thomas Richartsoun,1629-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43395150,William Mathesoun,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395196,Jean Ross,1699-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43395184,Margaret Thomson,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395110,Margaret Douglas,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43395503,Agnes Gray,1650-07-27T00:00:00Z
http://www.wikidata.org/entity/Q43395499,Bessie Gordon,1650-07-14T00:00:00Z
http://www.wikidata.org/entity/Q43395496,Elspeth Cunninghame,1650-07-14T00:00:00Z
http://www.wikidata.org/entity/Q43395452,Thomas Sandersone,1650-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43395548,Bessie Guthrie,1650-02-03T00:00:00Z
http://www.wikidata.org/entity/Q43395545,Jennet Grig,1650-01-27T00:00:00Z
http://www.wikidata.org/entity/Q43395533,Alison Cleugh,1649-11-25T00:00:00Z
http://www.wikidata.org/entity/Q43395529,John Haggon,1649-10-21T00:00:00Z
http://www.wikidata.org/entity/Q43395524,Margaret Admiston,1649-10-07T00:00:00Z
http://www.wikidata.org/entity/Q43395432,Margaret Patersone,1649-08-04T00:00:00Z
http://www.wikidata.org/entity/Q43395436,John Foster,1649-10-14T00:00:00Z
http://www.wikidata.org/entity/Q43395511,Anne Pursell,1629-10-25T00:00:00Z
http://www.wikidata.org/entity/Q43395375,Annas Munk,1626-10-01T00:00:00Z
http://www.wikidata.org/entity/Q43395342,Elizabeth Broun,1623-03-09T00:00:00Z
http://www.wikidata.org/entity/Q43395288,Alexander Quhytlaw,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395326,Meg Dun,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395409,Margaret Hamiltoun,1649-10-07T00:00:00Z
http://www.wikidata.org/entity/Q43395264,Katie,1585-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395280,Janet Campbell,1613-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43395308,Margaret Kennedy,1618-06-12T00:00:00Z
http://www.wikidata.org/entity/Q43395251,James Russell,1679-10-06T00:00:00Z
http://www.wikidata.org/entity/Q43395365,Katherine Blair,1622-03-30T00:00:00Z
http://www.wikidata.org/entity/Q43395249,William Bannerman,1671-04-16T00:00:00Z
http://www.wikidata.org/entity/Q43395252,Richard Halywall,1679-09-26T00:00:00Z
http://www.wikidata.org/entity/Q43395259,Elspeth Chousley,1677-07-01T00:00:00Z
http://www.wikidata.org/entity/Q43395301,John Stewart,1618-06-12T00:00:00Z
http://www.wikidata.org/entity/Q43395407,Syvilla Wyllie,1649-07-21T00:00:00Z
http://www.wikidata.org/entity/Q43395403,Margaret Hendersoune,1627-05-27T00:00:00Z
http://www.wikidata.org/entity/Q43395386,Jonnet Robbie,1626-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43395388,Margaret Cieroch,1626-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43395372,Helene Darumpill,1626-04-23T00:00:00Z
http://www.wikidata.org/entity/Q43395366,Anie Tailzeour,1624-07-25T00:00:00Z
http://www.wikidata.org/entity/Q43395364,Jonnet Dunbar,1624-04-09T00:00:00Z
http://www.wikidata.org/entity/Q43395362,Jeane Lylburne,1624-03-28T00:00:00Z
http://www.wikidata.org/entity/Q43395353,Marjorie Rowand,1624-02-29T00:00:00Z
http://www.wikidata.org/entity/Q43395330,Maig Knox,1622-10-22T00:00:00Z
http://www.wikidata.org/entity/Q43395321,Christiane Grahame,1621-10-20T00:00:00Z
http://www.wikidata.org/entity/Q43395319,Christiane Couper,1621-04-09T00:00:00Z
http://www.wikidata.org/entity/Q43395310,Isobel Insh,1618-07-11T00:00:00Z
http://www.wikidata.org/entity/Q43395273,Marioun Tailyeour,1611-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395270,George Methven,1601-07-12T00:00:00Z
http://www.wikidata.org/entity/Q43392689,Janet Hill,1629-06-12T00:00:00Z
http://www.wikidata.org/entity/Q43392904,George Sempill,1630-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43392881,Marion Rodgie,1630-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43392900,Patrick Tod,1630-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43392844,Janet Sinclare,1630-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43392830,Janet Patersoun,1630-05-01T00:00:00Z
http://www.wikidata.org/entity/Q43392824,Elizabeth Selkirk,1630-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43392788,Jonet Smaillie,1630-02-14T00:00:00Z
http://www.wikidata.org/entity/Q43392733,Bessie Duncan,1629-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43392692,Helene Gastoun,1629-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43392653,Isobel Gray,1629-04-03T00:00:00Z
