,Wikidata Page,Name,Residence,Long,Lat,Gender,Ethnicity,Manner of Death,Occupation,Place of Detainment,Social Classification,Wikipedia Page,Place of Death,investigation_start_time
70,http://www.wikidata.org/entity/Q43392588,Marion nein Gillimichaell,Edderton,-4.17026,57.8311,Female,,,,,,,,+00000001628-11-18T00:00:00Z
71,http://www.wikidata.org/entity/Q43392632,Ane Nairn,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001591-00-00T00:00:00Z
72,http://www.wikidata.org/entity/Q43392687,Janet Scherar,Dalkeith,-3.068332,55.893642,Female,,,,,,,,+00000001629-07-12T00:00:00Z
73,http://www.wikidata.org/entity/Q43392704,Christian Thomesoun,Penicuik,-3.22,55.826,Female,,,,,,,,+00000001629-06-01T00:00:00Z
74,http://www.wikidata.org/entity/Q43392719,Agnes Falconer,Eyemouth,-2.090555555,55.86944444,Female,,,,,,,,+00000001629-07-16T00:00:00Z
75,http://www.wikidata.org/entity/Q43392767,Grissell Boill,Glasgow,-4.27,55.87,Female,,,,,,,,+00000001629-12-03T00:00:00Z
76,http://www.wikidata.org/entity/Q43392776,Gellie Robson,Garloff,-3.704267,55.014035,Female,,,,,,,,+00000001629-11-06T00:00:00Z
77,http://www.wikidata.org/entity/Q43392783,Margaret Callander,Fife,-3.2,56.25,Female,,,,,,,,+00000001630-01-21T00:00:00Z
78,http://www.wikidata.org/entity/Q43392804,Elspet Bladderstouns,Torryburn,-3.55,56.05,Female,,,,,,,,+00000001630-02-11T00:00:00Z
79,http://www.wikidata.org/entity/Q43395711,Christian Gibb,Cramond,-3.3,55.9667,Female,,,,,,,,+00000001649-07-22T00:00:00Z
80,http://www.wikidata.org/entity/Q43395731,Agnes Donaldson,Kelso,-2.416666666,55.58333333,Female,,,,,,,,+00000001649-10-07T00:00:00Z
81,http://www.wikidata.org/entity/Q43395740,Margaret Litle,Newbattle,-3.0775,55.8817,Female,,,,,,,,+00000001661-08-11T00:00:00Z
82,http://www.wikidata.org/entity/Q43395746,Elspet Stith,Balmerino,-3.043,56.411,Female,,,,,,,,+00000001649-01-01T00:00:00Z
83,http://www.wikidata.org/entity/Q43395751,Margrat NcWilliam,Crossmore,-5.054266,55.821875,Female,,,,,,,,+00000001662-02-14T00:00:00Z
84,http://www.wikidata.org/entity/Q43395754,Kathrine Largizean,Isle of Bute,-5.05636,55.83569,Female,,,,,,,,+00000001662-01-28T00:00:00Z
85,http://www.wikidata.org/entity/Q43395778,Christian Malcolmson,Ross and Cromarty,-5.0,57.66666667,Female,,,,,,,,+00000001577-10-25T00:00:00Z
86,http://www.wikidata.org/entity/Q43395793,Margaret Neyn Gavin,Tain,-4.0567,57.8118,Female,,,,,,,,+00000001577-10-25T00:00:00Z
87,http://www.wikidata.org/entity/Q43395821,Helene,Aboyne,-2.77949,57.0766,Female,,,,,,,,+00000001626-12-14T00:00:00Z
88,http://www.wikidata.org/entity/Q43395825,Cristiane Wilsoune,Eyemouth,-2.090555555,55.86944444,Female,,,,,,,,+00000001629-03-14T00:00:00Z
89,http://www.wikidata.org/entity/Q43395866,Grissel Scot,Newton,-2.776134,55.873928,Female,,,,,,,,+00000001661-07-09T00:00:00Z
90,http://www.wikidata.org/entity/Q43395872,Bessie Dickson,Bolton,-2.79042,55.9205,Female,,,,,,,,+00000001661-07-01T00:00:00Z
91,http://www.wikidata.org/entity/Q43395876,Neving McGhee,Kirkinner,-4.45,54.8167,Female,,,,,,,,+00000001590-08-11T00:00:00Z
92,http://www.wikidata.org/entity/Q43395885,Janet Anderson,Selkirk,-2.833333333,55.53333333,Female,,,,,,,,+00000001630-06-17T00:00:00Z
93,http://www.wikidata.org/entity/Q43395889,Helene Scot,"Maxton, Roxburghshire",-2.6151,55.563,Female,,,,,,,,+00000001629-08-01T00:00:00Z
94,http://www.wikidata.org/entity/Q43395950,Issobell Lachlane,Renfrew,-4.366666666,55.86666667,Female,,,,,,,,+00000001697-04-13T00:00:00Z
95,http://www.wikidata.org/entity/Q43395992,Grissell Rankin,Fife,-3.2,56.25,Female,,,,,,,,+00000001657-12-17T00:00:00Z
96,http://www.wikidata.org/entity/Q43395997,Agnes Baxter,Spilmersford,-2.875811,55.913133,Female,,,,,,,,+00000001662-06-01T00:00:00Z
97,http://www.wikidata.org/entity/Q43395998,Wife of Alexander Aitkin,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001662-06-01T00:00:00Z
98,http://www.wikidata.org/entity/Q43396006,Catherein Thomasdochter,Foula,-2.066666666,60.13333333,Female,,,,,,,,+00000001603-07-23T00:00:00Z
99,http://www.wikidata.org/entity/Q43396008,Kathareen Manson,Birsay,-3.335278,59.136944,Female,,,,,,,,+00000001660-03-18T00:00:00Z
100,http://www.wikidata.org/entity/Q43396011,Helen A Wallis,Orkney Islands,-3.0,59.0,Female,,,,,,,,+00000001616-06-13T00:00:00Z
101,http://www.wikidata.org/entity/Q43396020,Jonet Colquhone,Bo'ness,-3.608911111,56.01681111,Female,,,,,,,,+00000001679-11-24T00:00:00Z
102,http://www.wikidata.org/entity/Q43396050,Helen Wood,Crail,-2.6263,56.2608,Female,,,,,,,,+00000001643-08-01T00:00:00Z
103,http://www.wikidata.org/entity/Q43396065,Hellein Girvan,Ayr,-4.627777777,55.46388889,Female,,,,,,,,+00000001650-05-01T00:00:00Z
104,http://www.wikidata.org/entity/Q43396071,Jonet Neilson,Kirkcudbright,-4.051666666,54.83527778,Female,,,,,,,,+00000001658-05-04T00:00:00Z
105,http://www.wikidata.org/entity/Q43396091,Gill Goddie,Dundonald,-4.59583333,55.57916667,Female,,,,,,,,+00000001602-01-07T00:00:00Z
106,http://www.wikidata.org/entity/Q43396096,John Sheddon,Largs,-4.863611111,55.79388889,Female,,,,,,,,+00000001650-04-22T00:00:00Z
107,http://www.wikidata.org/entity/Q43396097,Margaret Montgomerie,Irvine,-4.661111111,55.61944444,Female,,,,,,,,+00000001650-04-22T00:00:00Z
108,http://www.wikidata.org/entity/Q43396118,Isobel Hutchison,Irvine,-4.661111111,55.61944444,Female,,,,,,,,+00000001650-06-16T00:00:00Z
109,http://www.wikidata.org/entity/Q43396120,Agnes Dunlop,Irvine,-4.661111111,55.61944444,Female,,,,,,,,+00000001650-06-16T00:00:00Z
110,http://www.wikidata.org/entity/Q43396148,Jonet Rank,Houston,-4.552069444,55.86696944,Female,,,,,,,,+00000001632-03-29T00:00:00Z
111,http://www.wikidata.org/entity/Q43396166,Marion Browne,Woodhall,-2.914625,55.903491,Female,,,,,,,,+00000001649-08-28T00:00:00Z
112,http://www.wikidata.org/entity/Q43396188,Katherine Wilson,Eyemouth,-2.090555555,55.86944444,Female,,,,,,,,+00000001633-11-26T00:00:00Z
113,http://www.wikidata.org/entity/Q43396197,Agnes Nein Donnald Kir,Elgin,-3.315277777,57.64638889,Female,,,,,,,,+00000001636-03-31T00:00:00Z
114,http://www.wikidata.org/entity/Q43396225,Dame Logye,Arbroath,-2.585705555,56.56138611,Female,,,,,,,,+00000001568-04-01T00:00:00Z
115,http://www.wikidata.org/entity/Q43396231,Betie Wobster,Coupar Angus,-3.266958,56.546425,Female,,,,,,,,+00000001568-04-00T00:00:00Z
116,http://www.wikidata.org/entity/Q43396233,Issobell Sutye,Balglassie,-2.757145,56.708402,Female,,,,,,,,+00000001568-04-01T00:00:00Z
117,http://www.wikidata.org/entity/Q43396235,Fischearis Docter,Lundie,-3.15378,56.5152,Female,,,,,,,,+00000001568-04-01T00:00:00Z
118,http://www.wikidata.org/entity/Q43396243,Cristeane Johnnestoun,St John's Well,-2.338797,57.419357,Female,,,,,,,,+00000001568-04-01T00:00:00Z
119,http://www.wikidata.org/entity/Q43390042,Margaret Wilson,Lanark,-3.77702,55.6749,Female,,,,,,,,+00000001629-03-24T00:00:00Z
120,http://www.wikidata.org/entity/Q43390114,Janet Robsoun,Dumfries,-3.616666666,55.06666667,Female,,,,,,,,+00000001630-02-04T00:00:00Z
121,http://www.wikidata.org/entity/Q43390219,Africk Elam,Knockibae,-4.846811,54.954714,Female,,,,,,,,+00000001644-09-18T00:00:00Z
122,http://www.wikidata.org/entity/Q43390261,Margret Walker,Old Pentland,-3.177236,55.88251,Female,,,,,,,,+00000001661-11-01T00:00:00Z
123,http://www.wikidata.org/entity/Q43390298,Margaret Lister,Crook of Devon,-3.55,56.1667,Female,,,,,,,,+00000001662-04-23T00:00:00Z
124,http://www.wikidata.org/entity/Q43390391,Janet Fairlie,Kelso,-2.416666666,55.58333333,Female,,,,,,,,+00000001649-05-04T00:00:00Z
125,http://www.wikidata.org/entity/Q43392201,Agnes Wilson,Eyemouth,-2.090555555,55.86944444,Female,,,,,,,,+00000001633-12-09T00:00:00Z
126,http://www.wikidata.org/entity/Q43392240,Margaret Huggon,Crook of Devon,-3.55,56.1667,Female,,,,,,,,+00000001662-05-05T00:00:00Z
127,http://www.wikidata.org/entity/Q43392552,Margaret Barrowman,Easthouses,-3.0485,55.879,Female,,,,,,,,+00000001628-11-20T00:00:00Z
128,http://www.wikidata.org/entity/Q43392561,Janet Smiberd,Middletoun,-2.879771,55.745625,Female,,,,,,,,+00000001628-11-20T00:00:00Z
129,http://www.wikidata.org/entity/Q43392571,Jonat Drummond,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001591-00-00T00:00:00Z
130,http://www.wikidata.org/entity/Q43392607,Katherine Browne,Lauder,-2.74855,55.7194,Female,,,,,,,,+00000001628-12-04T00:00:00Z
131,http://www.wikidata.org/entity/Q43392610,Alesoun Tailyeour,Pencaitland,-2.89098,55.91,Female,,,,,,,,+00000001628-12-09T00:00:00Z
132,http://www.wikidata.org/entity/Q43392616,Margaret Baxter,Dunbar,-2.522777777,55.99833333,Female,,,,,,,,+00000001628-12-19T00:00:00Z
133,http://www.wikidata.org/entity/Q43392644,Isobel Wright,Melrose,-2.716666666,55.58333333,Female,,,,,,,,+00000001629-02-24T00:00:00Z
134,http://www.wikidata.org/entity/Q43392747,Susanna Skaitsone,Clerkington,-2.791277,55.944189,Female,,,,,,,,+00000001629-10-17T00:00:00Z
135,http://www.wikidata.org/entity/Q43392764,Janet Miller,Glasgow,-4.27,55.87,Female,,,,,,,,+00000001629-12-03T00:00:00Z
136,http://www.wikidata.org/entity/Q43392786,Janet Currie,Crimond,-1.914,57.601,Female,,,,,,,,+00000001630-01-21T00:00:00Z
137,http://www.wikidata.org/entity/Q43392791,Marion Hannay,Dumfries,-3.616666666,55.06666667,Female,,,,,,,,+00000001630-02-04T00:00:00Z
138,http://www.wikidata.org/entity/Q43392793,Katherine McCheyne,Lochmaben,-3.4413,55.1281,Female,,,,,,,,+00000001630-02-04T00:00:00Z
139,http://www.wikidata.org/entity/Q43392797,Margaret Affleck,Dumfries,-3.616666666,55.06666667,Female,,,,,,,,+00000001630-02-04T00:00:00Z
140,http://www.wikidata.org/entity/Q43392799,Marion Martine,Barfill,-3.800497,55.035144,Female,,,,,,,,+00000001630-02-04T00:00:00Z
141,http://www.wikidata.org/entity/Q43392820,Bessie Guiddale,Dysart,-3.12538,56.12557,Female,,,,,,,,+00000001630-03-11T00:00:00Z
142,http://www.wikidata.org/entity/Q43392842,Christian Steill,Cousland,-2.995274,55.904962,Female,,,,,,,,+00000001630-05-26T00:00:00Z
143,http://www.wikidata.org/entity/Q43392858,Alesone Coline,Duns,-2.3426,55.7784,Female,,,,,,,,+00000001629-07-15T00:00:00Z
144,http://www.wikidata.org/entity/Q43392876,Janet Wallace,Ochiltree,-4.36151,55.4617,Female,,,,,,,,+00000001630-08-09T00:00:00Z
145,http://www.wikidata.org/entity/Q43392880,Mallie Cowper,Footdee,-2.0711,57.1438,Female,,,,,,,,+00000001630-09-08T00:00:00Z
146,http://www.wikidata.org/entity/Q43392928,Jean Barbour,Tongland,-4.0307,54.8637,Female,,,,,,,,+00000001642-10-12T00:00:00Z
147,http://www.wikidata.org/entity/Q43393031,Helene Deanes,Sammuelston,-2.825545,55.92742,Female,,,,,,,,+00000001649-00-00T00:00:00Z
148,http://www.wikidata.org/entity/Q43393034,Helen Sharpe,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001649-00-00T00:00:00Z
149,http://www.wikidata.org/entity/Q43393059,Issobell Smith,Bolton,-2.79042,55.9205,Female,,,,,,,,+00000001661-05-31T00:00:00Z
150,http://www.wikidata.org/entity/Q43393082,Elspeth Grinlaw,North Queensferry,-3.39444,56.0111,Female,,,,,,,,+00000001661-11-01T00:00:00Z
151,http://www.wikidata.org/entity/Q43393256,Margret Kirktoun,Twynholm,-4.08328,54.8646,Female,,,,,,,,+00000001662-03-01T00:00:00Z
152,http://www.wikidata.org/entity/Q43393266,Margret Edingtoun,"Foulden, Scottish Borders",-2.1148,55.7954,Female,,,,,,,,+00000001662-02-01T00:00:00Z
153,http://www.wikidata.org/entity/Q43393271,Margret Robison,Eyemouth,-2.090555555,55.86944444,Female,,,,,,,,+00000001662-03-01T00:00:00Z
154,http://www.wikidata.org/entity/Q43393278,Margret Jonstoun,Eyemouth,-2.090555555,55.86944444,Female,,,,,,,,+00000001662-02-01T00:00:00Z
155,http://www.wikidata.org/entity/Q43393308,Elspeth Anderson,Higham,-3.175997,56.360684,Female,,,,,,,,+00000001662-04-01T00:00:00Z
156,http://www.wikidata.org/entity/Q43393337,Jonet Hynman,Inverkip,-4.8735,55.912,Female,,,,,,,,+00000001662-05-01T00:00:00Z
157,http://www.wikidata.org/entity/Q43393376,Issobell Goold,Dunning,-3.58896,56.3118,Female,,,,,,,,+00000001662-05-07T00:00:00Z
158,http://www.wikidata.org/entity/Q43393407,Jonet Crauford,Largs,-4.863611111,55.79388889,Female,,,,,,,,+00000001662-05-01T00:00:00Z
159,http://www.wikidata.org/entity/Q43393412,Jean King,Inverkip,-4.8735,55.912,Female,,,,,,,,+00000001662-05-01T00:00:00Z
160,http://www.wikidata.org/entity/Q43393438,Marie Stewart,Kilbride,-5.144909,55.863706,Female,,,,,,,,+00000001662-01-28T00:00:00Z
161,http://www.wikidata.org/entity/Q43393477,Margret McKenzie,Greenock,-4.766666666,55.95,Female,,,,,,,,+00000001662-06-01T00:00:00Z
162,http://www.wikidata.org/entity/Q43393518,Kathrin Nein Ean Vic Connell Eir,Buntoit,-4.664676,57.340454,Female,,,,,,,,+00000001662-06-01T00:00:00Z
163,http://www.wikidata.org/entity/Q43393583,Margaret Strachan,Tranent,-2.95417,55.9447,Female,,,,,,,,+00000001649-05-22T00:00:00Z
164,http://www.wikidata.org/entity/Q43393630,Jeane Walker,Carriden,-3.566848,56.009756,Female,,,,,,,,+00000001649-09-07T00:00:00Z
165,http://www.wikidata.org/entity/Q43393669,Margaret Dick,Borthwick,-3.0112,55.8251,Female,,,,,,,,+00000001649-09-27T00:00:00Z
166,http://www.wikidata.org/entity/Q43393680,Janet Cockburn,Pencaitland,-2.89098,55.91,Female,,,,,,,,+00000001649-09-27T00:00:00Z
167,http://www.wikidata.org/entity/Q43393688,Rossina Oswald,Inverkeithing,-3.383333333,56.03333333,Female,,,,,,,,+00000001649-07-01T00:00:00Z
168,http://www.wikidata.org/entity/Q43393720,Marjorie Richie,Inverarity,-2.89705,56.5856,Female,,,,,,,,+00000001662-07-01T00:00:00Z
169,http://www.wikidata.org/entity/Q43393725,Elspeth Jonstoun,Methven,-3.58,56.415,Female,,,,,,,,+00000001662-07-28T00:00:00Z
170,http://www.wikidata.org/entity/Q43393736,Jonet Muir,Inverkip,-4.8735,55.912,Female,,,,,,,,+00000001662-08-01T00:00:00Z
171,http://www.wikidata.org/entity/Q43393772,Elizabeth Dempster,Crook of Devon,-3.55,56.1667,Female,,,,,,,,+00000001662-00-00T00:00:00Z
172,http://www.wikidata.org/entity/Q43393785,Christian Young,Crook of Devon,-3.55,56.1667,Female,,,,,,,,+00000001662-00-00T00:00:00Z
173,http://www.wikidata.org/entity/Q43393787,Margaret McNish,Crook of Devon,-3.55,56.1667,Female,,,,,,,,+00000001662-00-00T00:00:00Z
174,http://www.wikidata.org/entity/Q43393829,Grissell Anderson,Torryburn,-3.55,56.05,Female,,,,,,,,+00000001666-09-01T00:00:00Z
175,http://www.wikidata.org/entity/Q43390545,Katherine Cruikshank,Fisherrow,-3.0583,55.9463,Female,,,,,,,,+00000001661-05-22T00:00:00Z
176,http://www.wikidata.org/entity/Q43390661,Jonat Davidsone,Ellon,-2.086,57.366,Female,,,,,,,,+00000001597-04-24T00:00:00Z
177,http://www.wikidata.org/entity/Q43390786,Issobell Kelloch,Dalgety Bay,-3.36755,56.0429,Female,,,,,,,,+00000001649-06-03T00:00:00Z
178,http://www.wikidata.org/entity/Q43390798,Issobell Alexander,Scotstoun,-3.3646,55.6937,Female,,,,,,,,+00000001649-05-31T00:00:00Z
179,http://www.wikidata.org/entity/Q43390816,Margaret Bezok,Fortrose,-4.13237,57.5815,Female,,,,,,,,+00000001699-10-06T00:00:00Z
180,http://www.wikidata.org/entity/Q43390820,Margaret Williamsone,Kirkcaldy,-3.167369444,56.11073056,Female,,,,,,,,+00000001597-08-11T00:00:00Z
181,http://www.wikidata.org/entity/Q43390875,Margaret Allan,Dunlop,-4.54,55.7,Female,,,,,,,,+00000001658-04-06T00:00:00Z
182,http://www.wikidata.org/entity/Q43390957,Elspeth Mowat,Liberton,-3.16188,55.9144,Female,,,,,,,,+00000001661-08-07T00:00:00Z
183,http://www.wikidata.org/entity/Q43392278,Margaret Barbour,Woolmet,-3.11247,55.92151,Female,,,,,,,,+00000001649-10-16T00:00:00Z
184,http://www.wikidata.org/entity/Q43392343,Katharine Gibsone,Prestonpans,-2.961,55.9597,Female,,,,,,,,+00000001659-03-29T00:00:00Z
185,http://www.wikidata.org/entity/Q43392352,Elspeth Fouller,Tranent,-2.95417,55.9447,Female,,,,,,,,+00000001659-04-27T00:00:00Z
186,http://www.wikidata.org/entity/Q43393710,Issobel Bairdie,Burntisland,-3.233333333,56.05,Female,,,,,,,,+00000001649-00-00T00:00:00Z
187,http://www.wikidata.org/entity/Q43393750,Marion Cunnyngham,Dunfermline,-3.461666666,56.07138889,Female,,,,,,,,+00000001650-05-07T00:00:00Z
188,http://www.wikidata.org/entity/Q43393760,Finlayson,Fordoun,-2.41175,56.8729,Female,,,,,,,,+00000001650-03-21T00:00:00Z
189,http://www.wikidata.org/entity/Q43393763,Issobel Mitchell,Inverkeithing,-3.383333333,56.03333333,Female,,,,,,,,+00000001649-07-11T00:00:00Z
190,http://www.wikidata.org/entity/Q43393791,Barbara Chattow,"Hillend, Fife",-3.3731,56.0408,Female,,,,,,,,+00000001649-07-11T00:00:00Z
191,http://www.wikidata.org/entity/Q43393795,Janet Scott,Dumfries,-3.616666666,55.06666667,Female,,,,,,,,+00000001658-05-13T00:00:00Z
192,http://www.wikidata.org/entity/Q43393821,Emie Angus,Inverkeithing,-3.383333333,56.03333333,Female,,,,,,,,+00000001649-07-11T00:00:00Z
193,http://www.wikidata.org/entity/Q43393911,Agnes Cairns,Pencaitland,-2.89098,55.91,Female,,,,,,,,+00000001649-09-27T00:00:00Z
194,http://www.wikidata.org/entity/Q43393918,Margaret Dalgleish,Lauder,-2.74855,55.7194,Female,,,,,,,,+00000001649-10-02T00:00:00Z
195,http://www.wikidata.org/entity/Q43393944,Jonet Mitchell,Inverkeithing,-3.383333333,56.03333333,Female,,,,,,,,+00000001649-07-11T00:00:00Z
196,http://www.wikidata.org/entity/Q43393957,Bessie Veitch,Stobo,-3.297777777,55.625,Female,,,,,,,,+00000001649-11-06T00:00:00Z
197,http://www.wikidata.org/entity/Q43393960,Marion Laidlaw,"Stanhope, Peeblesshire",-3.393,55.553,Female,,,,,,,,+00000001649-11-06T00:00:00Z
198,http://www.wikidata.org/entity/Q43393967,Margaret Whyte,Hearthstane,-3.407325,55.5194,Female,,,,,,,,+00000001649-11-06T00:00:00Z
199,http://www.wikidata.org/entity/Q43393978,Elspet Skougall,Whittingehame,-2.63333,55.95,Female,,,,,,,,+00000001649-11-09T00:00:00Z
200,http://www.wikidata.org/entity/Q43393981,Euphane Drysdaill,Carriden,-3.566848,56.009756,Female,,,,,,,,+00000001649-11-09T00:00:00Z
201,http://www.wikidata.org/entity/Q43394005,Janet Diksone,Dumfries,-3.616666666,55.06666667,Female,,,,,,,,+00000001650-01-21T00:00:00Z
202,http://www.wikidata.org/entity/Q43394013,Christian Rennick,Outerstoun,-3.069805,55.802052,Female,,,,,,,,+00000001649-12-04T00:00:00Z
203,http://www.wikidata.org/entity/Q43394017,Jonet Lindsay,Stirling,-3.9369,56.1166,Female,,,,,,,,+00000001562-09-01T00:00:00Z
204,http://www.wikidata.org/entity/Q43394019,Agnes Fergusson,Arbroath,-2.585705555,56.56138611,Female,,,,,,,,+00000001568-00-00T00:00:00Z
205,http://www.wikidata.org/entity/Q43394036,Elizabeth Maxwell,Dumfries,-3.616666666,55.06666667,Female,,,,,,,,+00000001650-01-21T00:00:00Z
206,http://www.wikidata.org/entity/Q43394043,Violat Leyis,Aberdeen,-2.1,57.15,Female,,,,,,,,+00000001597-03-22T00:00:00Z
207,http://www.wikidata.org/entity/Q43394057,Hellie Pennie,Ellon,-2.086,57.366,Female,,,,,,,,+00000001597-04-15T00:00:00Z
208,http://www.wikidata.org/entity/Q43394057,Hellie Pennie,Mains Of Slains,-1.92126,57.3624,Female,,,,,,,,+00000001597-04-15T00:00:00Z
209,http://www.wikidata.org/entity/Q43394072,Maige Saythe,Aberdeen,-2.1,57.15,Female,,,,,,,,+00000001597-10-21T00:00:00Z
210,http://www.wikidata.org/entity/Q43394092,Helen Gib,Ellon,-2.086,57.366,Female,,,,,,,,+00000001600-07-30T00:00:00Z
211,http://www.wikidata.org/entity/Q43394097,Agnes Chapman,Aberdeen,-2.1,57.15,Female,,,,,,,,+00000001608-11-11T00:00:00Z
212,http://www.wikidata.org/entity/Q43394102,Elspet Cuming,Elgin,-3.315277777,57.64638889,Female,,,,,,,,+00000001613-12-19T00:00:00Z
213,http://www.wikidata.org/entity/Q43394105,Issobell Johnestowne,St Andrews,-2.798888888,56.33888889,Female,,,,,,,,+00000001614-00-00T00:00:00Z
214,http://www.wikidata.org/entity/Q43394135,Katherine Grant,Orkney Islands,-3.0,59.0,Female,,,,,,,,+00000001623-11-25T00:00:00Z
215,http://www.wikidata.org/entity/Q43394150,Elspet Watsone,Elgin,-3.315277777,57.64638889,Female,,,,,,,,+00000001631-09-18T00:00:00Z
216,http://www.wikidata.org/entity/Q43394154,Issobell Sinclair,Orkney Islands,-3.0,59.0,Female,,,,,,,,+00000001633-02-28T00:00:00Z
217,http://www.wikidata.org/entity/Q43394157,Margaret Chapman,Stirling,-3.9369,56.1166,Female,,,,,,,,+00000001633-04-30T00:00:00Z
218,http://www.wikidata.org/entity/Q43394189,Elspeth Chalmers,North Isles,-1.0,60.66666667,Female,,,,,,,,+00000001643-04-06T00:00:00Z
219,http://www.wikidata.org/entity/Q43394189,Elspeth Chalmers,Stronsay,-2.6,59.11666667,Female,,,,,,,,+00000001643-04-06T00:00:00Z
220,http://www.wikidata.org/entity/Q43394206,Margaret Brand,Dunfermline,-3.461666666,56.07138889,Female,,,,,,,,+00000001643-00-00T00:00:00Z
221,http://www.wikidata.org/entity/Q43394212,Jonet Thomesone,Evie and Rendall,-3.0966,59.0677,Female,,,,,,,,+00000001643-01-02T00:00:00Z
222,http://www.wikidata.org/entity/Q43394216,Agnes Kirk,Dunfermline,-3.461666666,56.07138889,Female,,,,,,,,+00000001643-00-00T00:00:00Z
223,http://www.wikidata.org/entity/Q43394253,Margaret Anderson,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001658-02-02T00:00:00Z
224,http://www.wikidata.org/entity/Q43394261,Marion Ramsay,Leith,-3.17005,55.9801,Female,,,,,,,,+00000001644-00-00T00:00:00Z
225,http://www.wikidata.org/entity/Q43394290,Marion Dauline,North Queensferry,-3.39444,56.0111,Female,,,,,,,,+00000001644-00-00T00:00:00Z
226,http://www.wikidata.org/entity/Q43394335,Helen Small,Monimail,-3.135731,56.314974,Female,,,,,,,,+00000001649-01-01T00:00:00Z
227,http://www.wikidata.org/entity/Q43394346,Marget McKirdy,Isle of Bute,-5.05636,55.83569,Female,,,,,,,,+00000001649-03-27T00:00:00Z
228,http://www.wikidata.org/entity/Q43394454,Murray,"Skirling, Scottish Borders",-3.4704351,55.635882,Female,,,,,,,,+00000001659-09-00T00:00:00Z
229,http://www.wikidata.org/entity/Q43394459,Janet Burnes,Dumfries,-3.616666666,55.06666667,Female,,,,,,,,+00000001664-11-14T00:00:00Z
230,http://www.wikidata.org/entity/Q43394473,Barbara Horniman,Falkland,-3.2,56.25,Female,,,,,,,,+00000001661-00-00T00:00:00Z
231,http://www.wikidata.org/entity/Q43394505,Margaret Myles,Edinburgh,-3.198888888,55.95,Female,,,,,,,,+00000001702-11-20T00:00:00Z
232,http://www.wikidata.org/entity/Q43394532,Margaret Jamesonne,Largs,-4.863611111,55.79388889,Female,,,,,,,,+00000001658-04-06T00:00:00Z
233,http://www.wikidata.org/entity/Q43394579,Margaret Balfour,Elgin,-3.315277777,57.64638889,Female,,,,,,,,
234,http://www.wikidata.org/entity/Q43394587,Agnes Anstruther,Kirkcaldy,-3.167369444,56.11073056,Female,,,,,,,,+00000001613-00-00T00:00:00Z
235,http://www.wikidata.org/entity/Q43394668,Margaret Wallace,Fife,-3.2,56.25,Female,,,,,,,,+00000001704-06-13T00:00:00Z
236,http://www.wikidata.org/entity/Q43394698,Margaret Halkhead,Dysart,-3.12538,56.12557,Female,,,,,,,,+00000001644-03-27T00:00:00Z
237,http://www.wikidata.org/entity/Q43394704,Bessie Osatt,Kirkcaldy,-3.167369444,56.11073056,Female,,,,,,,,+00000001597-08-17T00:00:00Z
238,http://www.wikidata.org/entity/Q43394706,Isobell Jak,Kirkcaldy,-3.167369444,56.11073056,Female,,,,,,,,+00000001597-08-17T00:00:00Z
239,http://www.wikidata.org/entity/Q43394725,Kath Rowane,Culross,-3.6293,56.0554,Female,,,,,,,,+00000001634-08-30T00:00:00Z
240,http://www.wikidata.org/entity/Q43394743,Jonet Horne,Dunfermline,-3.461666666,56.07138889,Female,,,,,,,,+00000001643-03-01T00:00:00Z
241,http://www.wikidata.org/entity/Q43394799,Effie Herring,Dunfermline,-3.461666666,56.07138889,Female,,,,,,,,+00000001628-06-04T00:00:00Z
242,http://www.wikidata.org/entity/Q43394826,Katharine Wightman,Clackmannan,-3.74652,56.1091,Female,,,,,,,,+00000001658-07-22T00:00:00Z
243,http://www.wikidata.org/entity/Q43394887,Hellen Fleck,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001659-04-27T00:00:00Z
244,http://www.wikidata.org/entity/Q43394913,Jonet Hewat,Liberton,-3.16188,55.9144,Female,,,,,,,,+00000001661-07-29T00:00:00Z
245,http://www.wikidata.org/entity/Q43394915,Marion Neyne McAlester,Tain,-4.0567,57.8118,Female,,,,,,,,+00000001577-10-25T00:00:00Z
246,http://www.wikidata.org/entity/Q43394955,Issobell Dodis,Edinburgh,-3.198888888,55.95,Female,,,,,,,,+00000001661-08-07T00:00:00Z
247,http://www.wikidata.org/entity/Q43394957,Jonet Miller,Old Liston,-3.407951,55.936452,Female,,,,,,,,+00000001659-08-15T00:00:00Z
248,http://www.wikidata.org/entity/Q43391115,Marion Raeburn,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001662-04-17T00:00:00Z
249,http://www.wikidata.org/entity/Q43391194,Jeane Kirkwood,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001662-04-17T00:00:00Z
250,http://www.wikidata.org/entity/Q43391208,Guidfellow,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001662-04-17T00:00:00Z
251,http://www.wikidata.org/entity/Q43391242,Jeane Dikson,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001662-04-17T00:00:00Z
