Wikidata Page,Name,Residence,Longitude,Latitude,Gender
http://www.wikidata.org/entity/Q43393910,Agnes Kellok,Inverkeithing,-3.383333333,56.03333333,Female
http://www.wikidata.org/entity/Q43396150,Marioun Widdrow,Houston,-4.552069444,55.86696944,Female
http://www.wikidata.org/entity/Q43390353,Agnes McGillivorich,Nairn,-3.866666666,57.58333333,Female
http://www.wikidata.org/entity/Q43390405,Agnes Tailzeor,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43390626,Cruddal Watson,Tirseppie,-3.410868,56.37433,Female
http://www.wikidata.org/entity/Q43390648,Agnes Forbes,Kincardine O'Neil,-2.67399,57.0869,Female
http://www.wikidata.org/entity/Q43390737,(wife of John) Dawson,Pittenweem,-2.728611111,56.21305556,Female
http://www.wikidata.org/entity/Q43390747,(wife of Thomas) Wanderson,Pittenweem,-2.728611111,56.21305556,Female
http://www.wikidata.org/entity/Q43390751,Janet Bruce,Netherwilliamston,-3.498607,55.871097,Female
http://www.wikidata.org/entity/Q43392276,Janet Turnet,Sheriffhall,-3.08851,55.8995,Female
http://www.wikidata.org/entity/Q43392285,Helen Thomesone,Peebles,-3.18,55.65,Female
http://www.wikidata.org/entity/Q43392299,Bessie Finlaysoune,Keir,-3.795,55.219,Female
http://www.wikidata.org/entity/Q43392302,Margaret Horsburgh,Pittenweem,-2.728611111,56.21305556,Female
http://www.wikidata.org/entity/Q43392307,Marion Leiges,Stair Wood,-4.46727,55.478519,Female
http://www.wikidata.org/entity/Q43393440,Annie Heyman,Isle of Bute,-5.05636,55.83569,Female
http://www.wikidata.org/entity/Q43393513,Mary Nein Allaster Vic Conchy,Buntoit,-4.664676,57.340454,Female
http://www.wikidata.org/entity/Q43393527,Euphame Bartleman,Abbey St Bathans,-2.386,55.852,Female
http://www.wikidata.org/entity/Q43393548,Katharine Purdie,Niddry,-3.458308,55.949861,Female
http://www.wikidata.org/entity/Q43393578,Agnes Mullikine,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43393585,Catherine Craig,Tranent,-2.95417,55.9447,Female
http://www.wikidata.org/entity/Q43393640,Margaret Blair,Carriden,-3.566848,56.009756,Female
http://www.wikidata.org/entity/Q43393664,Agnes Forsyth,Borthwick,-3.0112,55.8251,Female
http://www.wikidata.org/entity/Q43393684,Elspeth McEwen,St John's Town of Dalry,-4.165,55.106,Female
http://www.wikidata.org/entity/Q43393693,Barbara Rassa,Milton,-5.818978,57.42562,Female
http://www.wikidata.org/entity/Q43393742,Agnes Gibson,Inverkip,-4.8735,55.912,Female
http://www.wikidata.org/entity/Q43393746,Vylet Gray,Inverkip,-4.8735,55.912,Female
http://www.wikidata.org/entity/Q43393810,Agnes Allene,Crook of Devon,-3.55,56.1667,Female
http://www.wikidata.org/entity/Q43393816,Jonat nein giblie Gow,Tain,-4.0567,57.8118,Female
http://www.wikidata.org/entity/Q43393841,Margaret Kirkwood,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43393849,Elspeth Kirkland,Aberdour,-3.3021,56.0528,Female
http://www.wikidata.org/entity/Q43393870,Margaret Laird,Kilmacolm,-4.62708,55.8941,Female
http://www.wikidata.org/entity/Q43393909,Cristian Forrest,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43393943,Christiane Steill,Borthwick,-3.0112,55.8251,Female
http://www.wikidata.org/entity/Q43393970,Anna Hay,Romanno,-3.326978,55.721187,Female
http://www.wikidata.org/entity/Q43393977,Katherine Hyislop,"Stanhope, Peeblesshire",-3.393,55.553,Female
http://www.wikidata.org/entity/Q43394004,Margaret Andersone,Heriot,-2.972355,55.763815,Female
http://www.wikidata.org/entity/Q43394007,Bigs Flayer,"Carrington, Midlothian",-3.0903,55.8328,Female
http://www.wikidata.org/entity/Q43394009,Margaret Fodringhame,Keith Marischal,-2.881944444,55.86972222,Female
http://www.wikidata.org/entity/Q43394009,Margaret Fodringhame,Keith Marischal,-2.88193,55.8698,Female
http://www.wikidata.org/entity/Q43394035,Bessy Robertsoune,St Andrews,-2.798888888,56.33888889,Female
http://www.wikidata.org/entity/Q43394073,Elspet Graye,Deskford,-2.8315,57.6415,Female
http://www.wikidata.org/entity/Q43394139,Margaret Dalgleish,Peebles,-3.18,55.65,Female
http://www.wikidata.org/entity/Q43394159,Margaret Sandieson,Sanday,-2.566666666,59.25,Female
http://www.wikidata.org/entity/Q43394172,Malie Macwatt,"Coulter, South Lanarkshire",-3.54972,55.5897,Female
http://www.wikidata.org/entity/Q43394179,Mali Lithgow,"Skirling, Scottish Borders",-3.4704351,55.635882,Female
http://www.wikidata.org/entity/Q43394284,Catherin Thompson,North Queensferry,-3.39444,56.0111,Female
http://www.wikidata.org/entity/Q43394383,Janet Thomson,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43394406,Isoble Kelman,Old Aberdeen,-2.1024,57.1648,Female
http://www.wikidata.org/entity/Q43394438,Agnes Comenes,Dumfries,-3.616666666,55.06666667,Female
http://www.wikidata.org/entity/Q43394469,Margaret Carvie,Falkland,-3.2,56.25,Female
http://www.wikidata.org/entity/Q43394486,Bessie Croket,Forfar,-2.89,56.64305556,Female
http://www.wikidata.org/entity/Q43394503,Elizabeth Dick,Anstruther,-2.70274,56.2234,Female
http://www.wikidata.org/entity/Q43394562,Margaret Ogilvy,Perth,-3.431666666,56.39527778,Female
http://www.wikidata.org/entity/Q43390619,Mariorye Smytht,St Andrews,-2.798888888,56.33888889,Female
http://www.wikidata.org/entity/Q43390683,Meriorie Mutche,Coriestane,-2.7772,57.4357,Female
http://www.wikidata.org/entity/Q43390793,Marion Henrison,Selkirk,-2.833333333,55.53333333,Female
http://www.wikidata.org/entity/Q43390805,Agnes Mortoune,Riccarton,-3.32222,55.9083,Female
http://www.wikidata.org/entity/Q43390831,Janet Bennett,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43390943,Grissel Fleck,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43392130,Elizabeth Anderson,Inchinnan,-4.41667,55.8833,Female
http://www.wikidata.org/entity/Q43392133,Margaret Andersone,Crailing,-2.5,55.5,Female
http://www.wikidata.org/entity/Q43392274,Bessie Fouler,Fisherrow,-3.0583,55.9463,Female
http://www.wikidata.org/entity/Q43392297,Margaret Smyth,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43392305,Margaret Sunderland,Parkmill,-4.462385,55.513636,Female
http://www.wikidata.org/entity/Q43392329,Bessie Fullertoun,Irvine,-4.661111111,55.61944444,Female
http://www.wikidata.org/entity/Q43392331,Issobell Hendersone,Irvine,-4.661111111,55.61944444,Female
http://www.wikidata.org/entity/Q43392336,Cristian Cranstoun,Tranent,-2.95417,55.9447,Female
http://www.wikidata.org/entity/Q43392354,Helen Wilson,Prestonpans,-2.961,55.9597,Female
http://www.wikidata.org/entity/Q43393864,Isobel Dickson,Dumfries,-3.616666666,55.06666667,Female
http://www.wikidata.org/entity/Q43393880,Jean Hart,Coldingham,-2.156753,55.886672,Female
http://www.wikidata.org/entity/Q43393885,Barbara Tulloch,Shetland Islands,-1.2689,60.3038,Female
http://www.wikidata.org/entity/Q43393887,Margaret Argyill,Sammuelston,-2.825545,55.92742,Female
http://www.wikidata.org/entity/Q43393890,Margaret Auchinmoutie,Prestonpans,-2.961,55.9597,Female
http://www.wikidata.org/entity/Q43393899,Issobell Ker,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43393901,Jonnet Home,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43393921,Christian Smith,Lauder,-2.74855,55.7194,Female
http://www.wikidata.org/entity/Q43393924,Isobel Brotherstane,Birkenside,-2.69342,55.671282,Female
http://www.wikidata.org/entity/Q43393931,Issobell Leitch,Inverkeithing,-3.383333333,56.03333333,Female
http://www.wikidata.org/entity/Q43393955,Janet Andersone,Drumelzier,-3.3726,55.5939,Female
http://www.wikidata.org/entity/Q43393986,Alleson Patersone,Dumfries,-3.616666666,55.06666667,Female
http://www.wikidata.org/entity/Q43393989,Issobel Wood,Jedburgh,-2.546,55.477,Female
http://www.wikidata.org/entity/Q43394006,Jonet Baird,Keith Marischal,-2.881944444,55.86972222,Female
http://www.wikidata.org/entity/Q43394006,Jonet Baird,Keith Marischal,-2.88193,55.8698,Female
http://www.wikidata.org/entity/Q43394012,Agnes Fleck,Outerstoun,-3.069805,55.802052,Female
http://www.wikidata.org/entity/Q43394034,Anne Gib,Brechin,-2.655277777,56.73,Female
http://www.wikidata.org/entity/Q43394039,Elspot Gilchrist,St Andrews,-2.798888888,56.33888889,Female
http://www.wikidata.org/entity/Q43394061,Malye Fynnie,Blair,-2.25134,57.327983,Female
http://www.wikidata.org/entity/Q43394090,Gelis Gray,Elgin,-3.315277777,57.64638889,Female
http://www.wikidata.org/entity/Q43394096,Isabell Smith,Banchory-Devenick,-2.15639,57.1128,Female
http://www.wikidata.org/entity/Q43394122,Elspeth Scroggie,Perth,-3.431666666,56.39527778,Female
http://www.wikidata.org/entity/Q43394176,Lillias Bertram,"Coulter, South Lanarkshire",-3.54972,55.5897,Female
http://www.wikidata.org/entity/Q43394190,Jonett Fentoun,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394218,Margaret Donaldson,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394243,Jean Mitchell,Elgin,-3.315277777,57.64638889,Female
http://www.wikidata.org/entity/Q43394255,Margaret Ramsay,Leith,-3.17005,55.9801,Female
http://www.wikidata.org/entity/Q43394300,Marion Stein,North Queensferry,-3.39444,56.0111,Female
http://www.wikidata.org/entity/Q43394308,Seweis,St Andrews,-2.798888888,56.33888889,Female
http://www.wikidata.org/entity/Q43394310,Marg Donald,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394320,Jonet Mitchells,Kilmany,-3,56.3667,Female
http://www.wikidata.org/entity/Q43394344,Jonnet Mackskinning,Dykes,-4.497365,55.493247,Female
http://www.wikidata.org/entity/Q43394441,Janet McKendrig,Dumfries,-3.616666666,55.06666667,Female
http://www.wikidata.org/entity/Q43394499,Meg Lawson,Selkirk,-2.833333333,55.53333333,Female
http://www.wikidata.org/entity/Q43394507,Jonnet Holmes,Largs,-4.863611111,55.79388889,Female
http://www.wikidata.org/entity/Q43394536,Mary Wilson,Torryburn,-3.55,56.05,Female
http://www.wikidata.org/entity/Q43394570,Lillies Barrie,Leith,-3.17005,55.9801,Female
http://www.wikidata.org/entity/Q43394577,Margaret Hay,Elgin,-3.315277777,57.64638889,Female
http://www.wikidata.org/entity/Q43394581,Christine Dote,St Andrews,-2.798888888,56.33888889,Female
http://www.wikidata.org/entity/Q43394589,Marion Maguate,"Nisbet, Scottish Borders",-2.51667,55.5167,Female
http://www.wikidata.org/entity/Q43394595,Margaret Provost,Fortrose,-4.13237,57.5815,Female
http://www.wikidata.org/entity/Q43394634,Fritte Gutter,Pittenweem,-2.728611111,56.21305556,Female
http://www.wikidata.org/entity/Q43394645,Agnes Anstruther,St Andrews,-2.798888888,56.33888889,Female
http://www.wikidata.org/entity/Q43394654,Beatie Dote,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43394672,Isobell Johnsone,Burntisland,-3.233333333,56.05,Female
http://www.wikidata.org/entity/Q43394687,Margaret Wilsone,Dysart,-3.12538,56.12557,Female
http://www.wikidata.org/entity/Q43394723,Helen Rowane,Culross,-3.6293,56.0554,Female
http://www.wikidata.org/entity/Q43394741,Christian Moodie,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394749,Robert Shortus,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394753,Marion Thomson,Culross,-3.6293,56.0554,Female
http://www.wikidata.org/entity/Q43394810,Bessie Callender,Torryburn,-3.55,56.05,Female
http://www.wikidata.org/entity/Q43394812,Mary Carmichael,Torryburn,-3.55,56.05,Female
http://www.wikidata.org/entity/Q43394853,Isobel Kemp,Stenton,-2.6,55.95,Female
http://www.wikidata.org/entity/Q43394866,Marioun Neyn Donald McIngaruch (McAndyour),Ross and Cromarty,-5,57.66666667,Female
http://www.wikidata.org/entity/Q43394891,Katharine Gray,Tranent,-2.95417,55.9447,Female
http://www.wikidata.org/entity/Q43394901,Janet Watson,Tranent,-2.95417,55.9447,Female
http://www.wikidata.org/entity/Q43390050,Margaret Hutchesoun,Kirkfieldbank,-3.8047,55.6744,Female
http://www.wikidata.org/entity/Q43390119,Margaret Andersoun,Elliewell,-1.913549,57.602797,Female
http://www.wikidata.org/entity/Q43390257,Anna Kemp,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43390375,Jonet Hog,"Linton, Scottish Borders",-2.358792,55.530357,Female
http://www.wikidata.org/entity/Q43390380,Agnes Hill,Niddry,-3.458308,55.949861,Female
http://www.wikidata.org/entity/Q43390413,Janet Thomesone,Winton West,-2.917295,55.916407,Female
http://www.wikidata.org/entity/Q43390425,Christian Grieve,Crook of Devon,-3.55,56.1667,Female
http://www.wikidata.org/entity/Q43390428,Janet Brugh,Crook of Devon,-3.55,56.1667,Female
http://www.wikidata.org/entity/Q43390465,McRorie,Inverness,-4.225833333,57.48388889,Female
http://www.wikidata.org/entity/Q43390475,Barbara Monro,Spital,-4.409804,57.524663,Female
http://www.wikidata.org/entity/Q43392233,Agnes Clarkson,Dirleton,-2.785,56.048,Female
http://www.wikidata.org/entity/Q43392511,Katherine Tom,Inverkip,-4.8735,55.912,Female
http://www.wikidata.org/entity/Q43392526,Margaret Ridpeth,Prestonpans,-2.961,55.9597,Female
http://www.wikidata.org/entity/Q43392584,Malie Turnour,Stobhill,-3.040558,55.847526,Female
http://www.wikidata.org/entity/Q43392618,Bessie Carrilie,Twynholm,-4.08328,54.8646,Female
http://www.wikidata.org/entity/Q43392622,Katherine Memphersoun,Ross and Cromarty,-5,57.66666667,Female
http://www.wikidata.org/entity/Q43392628,Bessie Make,East Saltoun and West Saltoun,-2.8513,55.8989,Female
http://www.wikidata.org/entity/Q43392630,Agnes Wallace,Ayton,-2.12301,55.8425,Female
http://www.wikidata.org/entity/Q43392636,Bessie Meyne,Selkirk,-2.833333333,55.53333333,Female
http://www.wikidata.org/entity/Q43392668,Margaret Semphill,Strawfrank,-3.663597,55.686947,Female
http://www.wikidata.org/entity/Q43392689,Janet Hill,"Preston, East Lothian",-2.979,55.9547,Female
http://www.wikidata.org/entity/Q43392692,Helene Gastoun,Lessudden Bank,-2.635303,55.577063,Female
http://www.wikidata.org/entity/Q43392775,Jean Miller,Glasgow,-4.27,55.87,Female
http://www.wikidata.org/entity/Q43392780,Alison Wilson,Eyemouth,-2.090555555,55.86944444,Female
http://www.wikidata.org/entity/Q43392824,Elizabeth Selkirk,Cousland,-2.995344,55.90509,Female
http://www.wikidata.org/entity/Q43395601,Marion Craufurd,Lesmahagow,-3.887,55.638,Female
http://www.wikidata.org/entity/Q43395610,Jonet Patersone,Dumbarton,-4.547222222,55.94861111,Female
http://www.wikidata.org/entity/Q43395620,Elspit Law,Brechin,-2.655277777,56.73,Female
http://www.wikidata.org/entity/Q43395660,Elspeth Paplay,Orkney Islands,-3,59,Female
http://www.wikidata.org/entity/Q43395668,Margaret Greeg,Shapinsay,-2.883333333,59.05,Female
http://www.wikidata.org/entity/Q43395676,Christian Stevin,Dalmeny,-3.37,55.983,Female
http://www.wikidata.org/entity/Q43395741,Jonnet Fargrieve,Newbattle,-3.0775,55.8817,Female
http://www.wikidata.org/entity/Q43395761,Marie McKaw,Isle of Bute,-5.05636,55.83569,Female
http://www.wikidata.org/entity/Q43395785,Jonet Neyn Thomas McAllan,Ross and Cromarty,-5,57.66666667,Female
http://www.wikidata.org/entity/Q43395802,Keanoch Owir,Ross and Cromarty,-5,57.66666667,Female
http://www.wikidata.org/entity/Q43395817,Sister of Agnes Forbes,Whitestripes,-2.14505,57.19746,Female
http://www.wikidata.org/entity/Q43395828,Margaret Mowat,Ross and Cromarty,-5,57.66666667,Female
http://www.wikidata.org/entity/Q43395896,Jannet Borthwick,Crichton,-2.98249,55.8471,Female
http://www.wikidata.org/entity/Q43395923,Witch of Mirrielawis,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395926,Margrett Thomsoun,Stirling,-3.9369,56.1166,Female
http://www.wikidata.org/entity/Q43395969,Issobell Henryson,Barochan House,-4.537212,55.885472,Female
http://www.wikidata.org/entity/Q43396001,Mareoun Geilsdochter,Walls & Sandness,-1.589111,60.264899,Female
http://www.wikidata.org/entity/Q43396022,Margaret Kincaid,Linlithgow,-3.610555555,55.97527778,Female
http://www.wikidata.org/entity/Q43396034,Jonet Carswell,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43396039,Issobell Davidson,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396047,Margaret Lummisdane,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396056,Agnes Affleck,Tranent,-2.95417,55.9447,Female
http://www.wikidata.org/entity/Q43396078,Christian Blaickie,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43396095,Sarah Erskine,Largs,-4.863611111,55.79388889,Female
http://www.wikidata.org/entity/Q43396099,Marion Cuninghame,Irvine,-4.661111111,55.61944444,Female
http://www.wikidata.org/entity/Q43396108,Maal Small,Largs,-4.863611111,55.79388889,Female
http://www.wikidata.org/entity/Q43396115,Janet Hill,Ardrossan,-4.8097,55.6432,Female
http://www.wikidata.org/entity/Q43396143,Barbara Young,Auchterarder,-3.70614,56.2932,Female
http://www.wikidata.org/entity/Q43396151,Jonet Smith,Houston and Killellan,-4.555,55.873,Female
http://www.wikidata.org/entity/Q43396173,Marion Watsone,Cardrona,-3.112061,55.640134,Female
http://www.wikidata.org/entity/Q43396176,Jonet Mathie,Stirling,-3.9369,56.1166,Female
http://www.wikidata.org/entity/Q43396181,Helene nein Doul Wriack,Dingwall,-4.427777777,57.59722222,Female
http://www.wikidata.org/entity/Q43396195,Elspet Lyell,Gillsyard,-4.652505,55.797794,Female
http://www.wikidata.org/entity/Q43396209,Jonet McCubine,Glencairn,-3.87182,55.1937,Female
http://www.wikidata.org/entity/Q43396220,Bessie Lamb,Arbroath,-2.585705555,56.56138611,Female
http://www.wikidata.org/entity/Q43396221,Gelis Durye,Arbroath,-2.585705555,56.56138611,Female
http://www.wikidata.org/entity/Q43389952,Janet Wright,Niddry,-3.458308,55.949861,Female
http://www.wikidata.org/entity/Q43390035,Margaret Hunter,Dumbarton,-4.547222222,55.94861111,Female
http://www.wikidata.org/entity/Q43391558,Spouse of Alexander Burghie,Dunbar,-2.522777777,55.99833333,Female
http://www.wikidata.org/entity/Q43391625,Marioun Boyd,"Spott, East Lothian",-2.52417,55.9722,Female
http://www.wikidata.org/entity/Q43391806,Wife of Wilsone,Stob Stones,-2.2370208,55.536601,Female
http://www.wikidata.org/entity/Q43391838,Agnes Bartill,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43391845,Margaret Hart,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43391857,Wife of Archie Henillis,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43391939,Jonet Crystie,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43392036,Katherine Lyell,Inverkip,-4.8735,55.912,Female
http://www.wikidata.org/entity/Q43392169,Kathrine Kay,Alloa,-3.8,56.11666667,Female
http://www.wikidata.org/entity/Q43392380,Elspeth Makhomie,Auldearn,-3.81595,57.5765,Female
http://www.wikidata.org/entity/Q43392387,Janet Anderson,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43392468,Agnes Charters,Dumfries,-3.616666666,55.06666667,Female
http://www.wikidata.org/entity/Q43392478,Isabell Forbes,Muir of Ord,-4.46,57.52,Female
http://www.wikidata.org/entity/Q43392491,Jannet Scot,Pannell,-4.557112,55.845827,Female
http://www.wikidata.org/entity/Q43394992,Bessie Wilson,Auldearn,-3.81595,57.5765,Female
http://www.wikidata.org/entity/Q43395008,Issobel Nicoll,Loch Loy,-3.783333333,57.6,Female
http://www.wikidata.org/entity/Q43395019,Keathren Sowter,Auldearn,-3.81595,57.5765,Female
